runningId,oid_mivne,id_binyan,t_sug_mivne,ms_komot,shem_mivne,t_amudim,id_binyan_orig,gova2009
,21736,23232,____ ____,1,,__,50649,8
,21737,23233,____ ____,6,,__,74133,21
,21738,23234,____ ____,3,,__,74037,13
,21739,23235,____ ____,4,,_____ ____ ______,74122,15
,21740,23236,____ ____,10,,__,73323,39
,21741,23237,____ ____,4,,__,73059,15
,21742,23238,____ ____,4,,__,74176,21
,21743,23239,____ ____,3,,__,75440,17
,21744,23240,____ ____,4,,__,75441,17
,21745,23241,____ ____,4,,__,74307,15
,21746,23242,____ ____,4,,__,74309,17
,21747,23243,____ ____,1,,__,66345,4
,21748,23244,____ ____,4,,__,74305,19
,21749,23245,____ ____,3,,__,74800,17
,21750,23246,____ ____,4,,_____ ____ ______,74798,12
,21752,23248,____ ____,3,,_____ ____ ______,74796,13
,21753,23249,____ ____,4,,_____ ____ ______,74789,14
,21755,23251,____ ____,3,,__,74327,12
,21756,23252,____ ____,4,,_____ ____ ______,74450,17
,21757,23253,____ ____,4,,__,74462,13
,21758,23254,____ ____,4,,__,74463,19
,21759,23255,____ ____,4,,__,74464,19
,21760,23256,____ ____,4,,__,74465,19
,21761,23257,____ ____,3,,__,75419,11
,21762,23258,____ ____,5,,__,65937,21
,21763,23259,____ ____,4,,__,65910,17
,21764,23260,____ ____,1,,__,142762,20
,21765,23261,____ ____,1,,__,74766,10
,21766,23262,____ ____,3,,__,74283,17
,21767,23263,____ ____,1,,__,66351,6
,21768,23264,____ ____,2,,__,66353,10
,21769,23265,____ ____,4,,_____ ____ ______,74870,19
,21770,23266,____ ____,4,,_____ ____ ______,74773,16
,21771,23267,____ ____,3,,_____ ____ ______,74062,14
,21772,23268,____ ____,3,,__,74899,14
,21773,23269,____ ____,3,,__,73107,16
,21774,23270,____ ____,4,,__,74293,15
,21775,23271,____ ____,5,,__,65944,23
,21776,23272,____ ____,3,,__,74261,10
,21777,23273,____ ____,3,,__,74323,16
,21783,23282,____ ____,4,,_____ ____ ______,73526,15
,21790,23289,____ ____,4,,_____ ____ ______,73277,17
,21791,23290,____ ____,4,,_____ ____ ______,73279,16
,21792,23291,____ ____,4,,_____ ____ ______,75785,19
,21804,23303,____ ____,4,,_____ ____ ______,73567,20
,21805,23304,____ ____,4,,__,73565,18
,21807,23306,____ ____,5,,_____ ____ ______,66287,17
,21811,23310,____ ____,6,,__,66285,18
,21812,23311,____ ____,4,,_____ ____ ______,66286,20
,21813,23312,____ ____,4,,__,73757,22
,21814,23313,____ ____,4,,_____ ____ ______,66293,20
,21815,23314,____ ____,3,,__,75547,13
,21818,23317,____ ____,4,,_____ ____ ______,130225,16
,21842,23341,____ ____,5,,_____ ____ ______,73270,16
,21843,23342,____ ____,4,,_____ ____ ______,75852,18
,21844,23343,____ ____,4,,__,75892,16
,21845,23344,____ ____,4,,_____ ____ ______,75893,15
,21846,23345,____ ____,4,,_____ ____ ______,130208,18
,21847,23346,____ ____,4,,_____ ____ ______,75854,16
,21848,23347,____ ____,4,,_____ ____ ______,75895,17
,21849,23348,____ ____,4,,_____ ____ ______,75894,19
,21850,23349,____ ____,4,,_____ ____ ______,75285,14
,21851,23350,____ ____,4,,_____ ____ ______,73273,16
,21852,23351,____ ____,4,,_____ ____ ______,75856,19
,21853,23352,____ ____,4,,_____ ____ ______,75290,15
,21854,23353,____ ____,4,,_____ ____ ______,75288,18
,21855,23354,____ ____,4,,_____ ____ ______,75286,15
,21856,23355,____ ____,3,,_____ ____ ______,75858,18
,21857,23356,____ ____,4,,__,75284,19
,21858,23357,____ ____,4,,_____ ____ ______,73274,17
,21859,23358,____ ____,4,,_____ ____ ______,73275,13
,21860,23359,____ ____,4,,_____ ____ ______,73276,15
,21861,23360,____ ____,4,,_____ ____ ______,73786,18
,21862,23361,____ ____,4,,__,75536,20
,21863,23362,____ ____,2,,__,75537,20
,21864,23365,____ ____,4,,_____ ____ ______,73524,19
,21865,23366,____ ____,1,,__,50749,19
,21866,23367,____ ____,2,,__,75564,11
,21867,23368,____ ____,3,,_____ ____ ______,75534,13
,21868,23369,____ ____,4,,_____ ____ ______,66288,16
,21869,23370,____ ____,3,,_____ ____ ______,75539,14
,21870,23371,____ ____,4,,__,73548,15
,21871,23372,____ ____,3,,__,73546,14
,21872,23373,____ ____,5,,__,73544,23
,21873,23374,____ ____,5,,__,73017,22
,21874,23375,____ ____,4,,__,75652,12
,21875,23376,____ ____,3,,__,65837,15
,21876,23377,____ ____,4,,__,73532,14
,21877,23378,____ ____,4,,__,73528,17
,21878,23379,____ ____,3,,__,75571,17
,21879,23380,____ ____,3,,__,75569,15
,21880,23381,____ ____,2,,__,75530,15
,21881,23382,____ ____,2,,__,75567,11
,21882,23383,____ ____,2,,__,75532,15
,21883,23384,____ ____,4,,__,75566,19
,21884,23385,____ ____,5,,__,65871,15
,21885,23386,____ ____,3,,__,132601,15
,21886,23387,____ ____,4,,_____ ____ ______,73562,17
,21887,23388,____ ____,4,,_____ ____ ______,73976,17
,21888,23389,____ ____,4,,_____ ____ ______,75873,17
,21889,23390,____ ____,4,,__,75664,13
,21890,23391,____ ____,6,,_____ ____ ______,75646,19
,21891,23392,____ ____,5,,__,73028,22
,21892,23393,____ ____,4,,_____ ____ ______,73583,18
,21893,23394,____ ____,4,,_____ ____ ______,75818,16
,21894,23395,____ ____,4,,_____ ____ ______,75734,19
,21895,23396,____ ____,3,,__,75657,11
,21896,23397,____ ____,3,,__,75746,12
,21897,23398,____ ____,4,,__,74001,18
,21898,23399,____ ____,4,,_____ ____ ______,75781,19
,21900,23401,____ ____,4,,__,75604,20
,21901,23402,____ ____,4,,__,142838,20
,21902,23403,____ ____,3,,__,75611,12
,21903,23404,____ ____,4,,__,73012,22
,21904,23405,____ ____,3,,__,75593,11
,21905,23406,____ ____,4,,__,75623,12
,21906,23407,____ ____,5,,__,75590,24
,21907,23408,____ ____,3,,__,73591,18
,21908,23409,____ ____,4,,_____ ____ ______,73589,17
,21909,23410,____ ____,4,,_____ ____ ______,73576,13
,21910,23411,____ ____,4,,_____ ____ ______,75825,14
,21911,23412,____ ____,4,,_____ ____ ______,73259,17
,21912,23413,____ ____,4,,__,75881,16
,22021,23522,____ ____,4,,_____ ____ ______,73257,18
,22022,23523,____ ____,4,,_____ ____ ______,81210,15
,22023,23524,____ ____,4,,_____ ____ ______,81214,17
,22025,23526,____ ____,4,,_____ ____ ______,81212,17
,22055,23556,____ ____,4,,_____ ____ ______,73587,16
,22056,23557,____ ____,4,,_____ ____ ______,75839,19
,22057,23558,____ ____,4,,_____ ____ ______,73585,19
,22059,23560,____ ____,4,,_____ ____ ______,73581,18
,22060,23561,____ ____,4,,_____ ____ ______,73579,17
,22061,23562,____ ____,4,,_____ ____ ______,75841,17
,22062,23563,____ ____,4,,_____ ____ ______,73578,18
,22063,23564,____ ____,5,,_____ ____ ______,75824,18
,22064,23565,____ ____,4,,_____ ____ ______,75823,18
,22065,23566,____ ____,4,,_____ ____ ______,75843,18
,22066,23567,____ ____,4,,_____ ____ ______,75822,17
,22067,23568,____ ____,4,,_____ ____ ______,75821,17
,22068,23569,____ ____,4,,_____ ____ ______,130272,16
,22069,23570,____ ____,4,,_____ ____ ______,130273,17
,22070,23571,____ ____,4,,_____ ____ ______,73569,19
,22071,23572,____ ____,4,,_____ ____ ______,75847,12
,22072,23573,____ ____,4,,_____ ____ ______,75842,18
,22074,23575,____ ____,4,,_____ ____ ______,75793,16
,22075,23576,____ ____,4,,_____ ____ ______,75795,16
,22076,23577,____ ____,4,,_____ ____ ______,75888,18
,22077,23578,____ ____,4,,_____ ____ ______,75890,18
,22078,23579,____ ____,4,,_____ ____ ______,81229,19
,22079,23580,____ ____,4,,_____ ____ ______,81230,19
,22080,23581,____ ____,4,,_____ ____ ______,81224,16
,22081,23582,____ ____,4,,_____ ____ ______,81226,16
,22082,23583,____ ____,2,,__,75629,13
,22089,23590,____ ____,5,,_____ ____ ______,73595,19
,22090,23591,____ ____,4,,_____ ____ ______,73593,17
,22094,23595,____ ____,3,,__,75660,19
,22095,23596,____ ____,3,,__,73023,17
,22096,23597,____ ____,4,,__,75662,12
,22097,23598,____ ____,4,,__,54281,13
,22098,23599,____ ____,3,,__,75625,13
,22099,23600,____ ____,2,,__,75668,10
,22100,23601,____ ____,4,,__,73016,18
,22106,23607,____ ____,4,,_____ ____ ______,75739,18
,22107,23608,____ ____,4,,_____ ____ ______,75891,16
,22108,23609,____ ____,4,,_____ ____ ______,75857,17
,22109,23610,____ ____,3,,__,75710,9
,22110,23611,____ ____,2,,__,73006,8
,22111,23612,____ ____,3,,__,75654,12
,22112,23613,____ ____,4,,_____ ____ ______,130271,19
,22113,23614,____ ____,4,,__,73987,19
,22114,23615,____ ____,4,,__,73019,14
,22115,23616,____ ____,4,,_____ ____ ______,73986,14
,22116,23617,____ ____,2,,__,75655,13
,22117,23618,____ ____,4,,__,75715,21
,22118,23619,____ ____,4,,_____ ____ ______,75740,17
,22119,23620,____ ____,4,,__,73989,19
,22120,23621,____ ____,4,,__,75712,20
,22121,23622,____ ____,4,,_____ ____ ______,75798,15
,22122,23623,____ ____,4,,__,75656,21
,22123,23624,____ ____,4,,_____ ____ ______,75801,13
,22124,23625,____ ____,4,,_____ ____ ______,75859,19
,22125,23626,____ ____,4,,_____ ____ ______,75741,17
,22126,23627,____ ____,4,,__,75717,18
,22127,23628,____ ____,4,,_____ ____ ______,73988,17
,22128,23629,____ ____,5,,__,73021,17
,22129,23630,____ ____,4,,__,73991,20
,22130,23631,____ ____,4,,__,75714,11
,22131,23632,____ ____,4,,_____ ____ ______,75742,17
,22132,23633,____ ____,4,,__,75658,11
,22133,23634,____ ____,4,,_____ ____ ______,75800,14
,22134,23635,____ ____,3,,_____ ____ ______,75659,17
,22135,23636,____ ____,4,,_____ ____ ______,75719,11
,22136,23637,____ ____,4,,_____ ____ ______,75861,15
,22137,23638,____ ____,4,,_____ ____ ______,73993,18
,22138,23639,____ ____,2,,__,75716,8
,22139,23640,____ ____,4,,_____ ____ ______,75743,13
,22140,23641,____ ____,4,,__,75661,11
,22141,23642,____ ____,4,,_____ ____ ______,73990,19
,22142,23643,____ ____,3,,__,130268,10
,22143,23644,____ ____,4,,_____ ____ ______,73995,14
,22144,23645,____ ____,3,,__,75718,12
,22145,23646,____ ____,4,,_____ ____ ______,75663,11
,22146,23647,____ ____,4,,_____ ____ ______,75862,16
,22147,23648,____ ____,4,,_____ ____ ______,75745,18
,22148,23649,____ ____,2,,__,75723,12
,22149,23650,____ ____,3,,__,75720,10
,22150,23651,____ ____,2,,__,75665,8
,22151,23652,____ ____,4,,_____ ____ ______,75787,17
,22152,23653,____ ____,4,,__,73997,12
,22153,23654,____ ____,4,,__,75747,17
,22154,23655,____ ____,4,,__,75786,15
,22155,23656,____ ____,1,,__,50832,4
,22156,23657,____ ____,4,,__,75784,16
,22157,23658,____ ____,3,,__,75722,12
,22158,23659,____ ____,3,,__,75667,13
,22159,23660,____ ____,4,,_____ ____ ______,75749,17
,22160,23661,____ ____,4,,_____ ____ ______,73999,17
,22161,23662,____ ____,4,,_____ ____ ______,73996,17
,22162,23663,____ ____,4,,_____ ____ ______,73782,18
,22163,23664,____ ____,4,,_____ ____ ______,73780,17
,22164,23665,____ ____,4,,_____ ____ ______,75752,16
,22165,23666,____ ____,3,,__,75669,15
,22166,23667,____ ____,4,,_____ ____ ______,73998,17
,22174,23675,____ ____,4,,_____ ____ ______,73751,18
,22175,23676,____ ____,4,,_____ ____ ______,73749,18
,22176,23677,____ ____,5,,__,65880,14
,22177,23678,____ ____,4,,__,66292,18
,22178,23679,____ ____,3,,_____ ____ ______,75545,10
,22179,23680,____ ____,3,,__,73747,18
,22180,23681,____ ____,3,,__,73745,18
,22181,23682,____ ____,3,,__,75750,19
,22182,23683,____ ____,2,,__,75608,15
,22183,23684,____ ____,3,,__,75609,15
,22184,23685,____ ____,3,,__,130060,16
,22185,23686,____ ____,3,,__,142839,13
,22186,23687,____ ____,4,,__,75610,12
,22187,23688,____ ____,2,,__,75627,13
,22188,23689,____ ____,3,,__,75628,13
,22189,23690,____ ____,3,,__,75634,13
,22190,23691,____ ____,3,,__,75635,13
,22191,23692,____ ____,4,,__,73733,21
,22192,23693,____ ____,3,,__,74000,16
,22194,23695,____ ____,3,,__,74002,11
,22195,23696,____ ____,4,,__,75694,11
,22196,23697,____ ____,3,,_____ ____ ______,75541,14
,22197,23698,____ ____,4,,__,66290,25
,22199,23700,____ ____,4,,_____ ____ ______,73278,17
,22202,23704,____ ____,2,,__,75546,8
,22203,23705,____ ____,3,,_____ ____ ______,130264,16
,22204,23706,____ ____,4,,_____ ____ ______,66294,18
,22205,23707,____ ____,4,,__,75549,14
,22206,23708,____ ____,4,,__,142200,21
,22207,23709,____ ____,4,,__,75550,17
,22208,23710,____ ____,3,,_____ ____ ______,75551,13
,22209,23711,____ ____,2,,__,75553,10
,22210,23712,____ ____,3,,_____ ____ ______,75555,15
,22212,23714,____ ____,4,,_____ ____ ______,75874,17
,22213,23715,____ ____,3,,_____ ____ ______,60091,12
,22214,23716,____ ____,4,,_____ ____ ______,73763,15
,22215,23717,____ ____,1,,__,65853,20
,22216,23718,____ ____,3,,__,65851,15
,22218,23720,____ ____,5,,__,73759,16
,22219,23721,____ ____,4,,__,75673,20
,22220,23722,____ ____,5,,__,73739,20
,22221,23723,____ ____,4,,__,50824,20
,22222,23724,____ ____,4,,__,73727,19
,22223,23725,____ ____,3,,__,73559,12
,22224,23726,____ ____,4,,_____ ____ ______,75731,17
,22225,23727,____ ____,4,,_____ ____ ______,73558,17
,22226,23728,____ ____,3,,__,75791,16
,22227,23729,____ ____,4,,__,73556,18
,22228,23730,____ ____,4,,_____ ____ ______,75851,17
,22229,23731,____ ____,3,,__,75671,15
,22230,23732,____ ____,4,,_____ ____ ______,73767,16
,22231,23733,____ ____,4,,__,73761,20
,22232,23734,____ ____,4,,__,50823,15
,22233,23735,____ ____,4,,__,73725,17
,22234,23736,____ ____,4,,__,65887,16
,22237,23739,____ ____,4,,_____ ____ ______,75849,17
,22238,23740,____ ____,4,,__,65862,15
,22239,23741,____ ____,5,,_____ ____ ______,73717,14
,22252,23754,____ ____,4,,_____ ____ ______,75783,14
,22253,23755,____ ____,3,,__,75607,11
,22254,23756,____ ____,4,,_____ ____ ______,75884,18
,22255,23757,____ ____,4,,_____ ____ ______,75811,13
,22256,23758,____ ____,4,,__,75809,19
,22257,23759,____ ____,5,,_____ ____ ______,75883,19
,22258,23760,____ ____,4,,_____ ____ ______,75844,18
,22259,23761,____ ____,4,,__,73978,19
,22260,23762,____ ____,4,,_____ ____ ______,75886,19
,22261,23763,____ ____,4,,__,73977,19
,22262,23764,____ ____,4,,_____ ____ ______,130207,18
,22263,23765,____ ____,4,,_____ ____ ______,75733,14
,22264,23766,____ ____,3,,__,75705,17
,22265,23767,____ ____,4,,__,75885,19
,22266,23768,____ ____,1,,__,50840,19
,22267,23769,____ ____,4,,__,73980,20
,22268,23770,____ ____,4,,__,73979,19
,22269,23771,____ ____,4,,__,73554,20
,22272,23774,____ ____,2,,__,75552,15
,22273,23775,____ ____,4,,__,65860,12
,22274,23776,____ ____,2,,__,73713,7
,22275,23777,____ ____,4,,__,130220,13
,22276,23778,____ ____,6,,__,66297,28
,22278,23780,____ ____,2,,__,75544,10
,22279,23781,____ ____,3,,__,75612,11
,22280,23782,____ ____,4,,__,75674,20
,22281,23783,____ ____,2,,__,75606,10
,22282,23784,____ ____,4,,_____ ____ ______,75754,17
,22283,23785,____ ____,4,,__,65876,15
,22284,23786,____ ____,4,,__,75688,14
,22285,23787,____ ____,3,,__,130266,14
,22286,23788,____ ____,5,,__,73032,22
,22287,23789,____ ____,3,,__,75613,15
,22288,23790,____ ____,3,,__,75686,17
,22289,23791,____ ____,4,,__,73020,12
,22290,23792,____ ____,3,,__,130265,12
,22291,23793,____ ____,3,,__,65856,14
,22292,23794,____ ____,4,,_____ ____ ______,73743,19
,22293,23795,____ ____,4,,_____ ____ ______,73741,13
,22294,23797,____ ____,5,,__,73022,16
,22295,23798,____ ____,2,,__,75614,12
,22296,23799,____ ____,1,,__,75638,3
,22297,23800,____ ____,3,,__,75617,12
,22298,23801,____ ____,4,,__,65858,14
,22299,23802,____ ____,3,,__,75616,11
,22300,23803,____ ____,5,,__,73030,17
,22301,23804,____ ____,3,,_____ ____ ______,75540,11
,22302,23805,____ ____,4,,_____ ____ ______,75756,16
,22303,23806,____ ____,4,,_____ ____ ______,73765,15
,22304,23807,____ ____,3,,__,73018,10
,22305,23808,____ ____,3,,__,75631,6
,22306,23809,____ ____,4,,__,65878,15
,22307,23810,____ ____,4,,__,50522,21
,22308,23811,____ ____,4,,__,75692,20
,22309,23812,____ ____,3,,__,75630,14
,22310,23813,____ ____,3,,__,75690,17
,22311,23815,____ ____,2,,__,76145,10
,22344,23849,____ ____,4,,_____ ____ ______,73566,13
,22345,23850,____ ____,5,,_____ ____ ______,73564,14
,22346,23851,____ ____,4,,__,142690,15
,22358,23863,____ ____,7,,__,96645,33
,22359,23864,____ ____,7,,__,96641,29
,22360,23865,____ ____,3,,__,76113,17
,22361,23866,____ ____,3,,__,76114,17
,22362,23867,____ ____,13,,__,96644,47
,22367,23872,____ ____,4,,_____ ____ ______,76314,18
,22368,23873,____ ____,4,,__,73525,20
,22377,23883,____ ____,5,,__,130059,22
,22378,23884,____ ____,5,,__,65865,22
,22379,23885,____ ____,6,,__,65861,23
,22380,23886,____ ____,5,,__,65857,27
,22381,23887,____ ____,6,,__,65859,27
,22382,23888,____ ____,4,,__,65855,16
,22383,23889,____ ____,4,,__,76266,20
,22384,23890,____ ____,3,,__,73539,13
,22385,23891,____ ____,2,,__,76316,17
,22386,23892,____ ____,3,,__,130290,16
,22387,23893,____ ____,3,,__,76315,16
,22388,23894,____ ____,2,,__,76309,16
,22389,23895,____ ____,3,,__,76311,16
,22390,23896,____ ____,3,,__,76310,15
,22391,23897,____ ____,3,,__,76312,12
,22392,23898,____ ____,4,,__,65848,18
,22394,23900,____ ____,7,,__,96487,28
,22395,23901,____ ____,7,,__,96489,28
,22403,23910,____ ____,3,,__,66275,17
,22405,23912,____ ____,7,,__,76143,28
,22419,23928,____ ____,4,,__,76250,15
,22420,23929,____ ____,3,,__,76252,8
,22424,23933,____ ____,4,,__,73543,18
,22425,23934,____ ____,3,,__,76268,17
,22432,23941,____ ____,3,,__,76200,9
,22434,23943,____ ____,4,,__,73001,17
,22435,23944,____ ____,2,,__,76198,17
,22436,23945,____ ____,1,,__,56751,17
,22437,23946,____ ____,5,,__,56750,22
,22438,23947,____ ____,5,,__,56749,22
,22439,23948,____ ____,1,,__,60898,22
,22440,23949,____ ____,5,,__,72997,22
,22441,23950,____ ____,4,,__,76153,11
,22442,23951,____ ____,1,,__,76122,11
,22443,23952,____ ____,3,,__,76124,11
,22444,23953,____ ____,4,,__,72974,21
,22451,23960,____ ____,3,,__,76019,19
,22452,23961,____ ____,1,,__,76173,17
,22453,23962,____ ____,4,,__,72981,18
,22454,23963,____ ____,3,,__,76149,11
,22455,23965,____ ____,3,,_____ ____ ______,76178,18
,22456,23968,____ ____,3,,__,76189,9
,22457,23969,____ ____,3,,__,76194,15
,22458,23970,____ ____,1,,__,76144,10
,22459,23971,____ ____,2,,__,76211,10
,22460,23972,____ ____,4,,__,81193,17
,22461,23973,____ ____,4,,__,81189,17
,22462,23974,____ ____,4,,__,81191,17
,22463,23975,____ ____,4,,__,81186,17
,22465,23977,____ ____,4,,_____ ____ ______,74547,14
,22466,23978,____ ____,4,,_____ ____ ______,76231,16
,22467,23979,____ ____,3,,__,76333,11
,22468,23980,____ ____,3,,__,76332,18
,22469,23981,____ ____,5,,__,76324,20
,22521,24034,____ ____,3,,__,76210,18
,22522,24035,____ ____,3,,__,76212,10
,22523,24036,____ ____,4,,_____ ____ ______,130213,13
,22524,24037,____ ____,5,,_____ ____ ______,73570,20
,22525,24038,____ ____,4,,_____ ____ ______,73572,18
,22526,24039,____ ____,4,,_____ ____ ______,73574,18
,22527,24040,____ ____,2,,_____ ____ ______,76206,9
,22528,24041,____ ____,3,,__,76208,11
,22529,24042,____ ____,3,,__,75992,18
,22538,24051,____ ____,2,,__,76165,9
,22539,24052,____ ____,3,,__,76163,9
,22540,24053,____ ____,2,,__,76164,9
,22541,24054,____ ____,4,,__,74561,17
,22542,24055,____ ____,4,,_____ ____ ______,74563,17
,22543,24056,____ ____,4,,_____ ____ ______,74566,13
,22544,24057,____ ____,4,,__,74568,13
,22545,24058,____ ____,3,,__,76161,9
,22546,24059,____ ____,2,,__,76162,9
,22547,24060,____ ____,3,,__,130285,11
,22548,24061,____ ____,3,,__,76160,11
,22549,24062,____ ____,4,,__,74557,21
,22550,24063,____ ____,3,,__,76156,17
,22552,24065,____ ____,1,,__,73003,6
,22553,24066,____ ____,1,,__,73005,9
,22573,24086,____ ____,3,,__,76034,17
,22578,24091,____ ____,3,,__,76018,18
,22579,24092,____ ____,4,,_____ ____ ______,74510,17
,22580,24093,____ ____,3,,__,130291,12
,22581,24094,____ ____,3,,__,76326,17
,22582,24095,____ ____,4,,__,66269,17
,22584,24097,____ ____,4,,__,76349,21
,22585,24098,____ ____,3,,__,76351,15
,22586,24099,____ ____,4,,__,66273,20
,22587,24100,____ ____,4,,__,76350,14
,22589,24102,____ ____,5,,__,76037,21
,22600,24113,____ ____,3,,__,76191,12
,22601,24114,____ ____,3,,__,76193,12
,22602,24115,____ ____,3,,__,76190,16
,22603,24116,____ ____,3,,_____ ____ ______,76192,16
,22604,24117,____ ____,3,,_____ ____ ______,76209,15
,22605,24118,____ ____,3,,__,76127,11
,22606,24119,____ ____,3,,__,76129,11
,22607,24120,____ ____,3,,_____ ____ ______,76150,14
,22608,24121,____ ____,3,,__,76152,14
,22609,24122,____ ____,3,,__,72976,17
,22610,24123,____ ____,4,,__,130202,17
,22611,24124,____ ____,4,,_____ ____ ______,76137,16
,22612,24125,____ ____,3,,__,76139,16
,22614,24127,____ ____,3,,__,76317,17
,22615,24128,____ ____,5,,__,65832,22
,22616,24129,____ ____,5,,__,65834,22
,22617,24130,____ ____,4,,__,65828,26
,22618,24131,____ ____,4,,__,65830,26
,22619,24132,____ ____,4,,__,65852,16
,22620,24133,____ ____,4,,_____ ____ ______,73553,17
,22621,24134,____ ____,4,,_____ ____ ______,73555,17
,22622,24135,____ ____,4,,__,73557,15
,22627,24140,____ ____,4,,__,75993,11
,22628,24141,____ ____,5,,_____ ____ ______,74545,18
,22629,24142,____ ____,5,,__,72982,16
,22630,24143,____ ____,4,,__,75991,19
,22631,24144,____ ____,4,,_____ ____ ______,74543,16
,22632,24145,____ ____,4,,_____ ____ ______,76232,19
,22633,24146,____ ____,3,,__,75989,18
,22634,24147,____ ____,3,,__,76135,11
,22635,24148,____ ____,5,,__,72983,21
,22636,24149,____ ____,4,,_____ ____ ______,76233,15
,22638,24151,____ ____,4,,_____ ____ ______,76289,16
,22639,24152,____ ____,3,,__,73610,18
,22640,24153,____ ____,3,,__,76287,8
,22641,24154,____ ____,3,,__,73609,19
,22642,24155,____ ____,5,,__,72986,21
,22643,24156,____ ____,4,,_____ ____ ______,76235,19
,22644,24157,____ ____,3,,__,73607,18
,22645,24158,____ ____,3,,__,76179,9
,22646,24159,____ ____,4,,_____ ____ ______,74514,17
,22647,24160,____ ____,3,,__,76267,10
,22649,24162,____ ____,3,,__,73547,12
,22650,24163,____ ____,3,,__,73545,17
,22651,24164,____ ____,3,,__,76363,17
,22652,24165,____ ____,4,,__,76360,12
,22653,24166,____ ____,3,,__,76365,16
,22654,24167,____ ____,4,,__,76362,16
,22655,24168,____ ____,4,,__,72991,17
,22656,24169,____ ____,4,,__,72993,17
,22657,24170,____ ____,1,,__,56294,17
,22658,24171,____ ____,3,,__,130203,17
,22659,24173,____ ____,3,,__,130284,10
,22660,24174,____ ____,3,,__,76133,10
,22661,24175,____ ____,3,,__,76174,11
,22662,24176,____ ____,3,,__,76175,11
,22663,24177,____ ____,3,,__,76177,11
,22664,24178,____ ____,3,,__,76126,9
,22665,24179,____ ____,3,,__,76128,9
,22666,24180,____ ____,3,,__,56293,12
,22667,24181,____ ____,3,,__,76185,12
,22668,24182,____ ____,2,,__,76186,15
,22669,24183,____ ____,3,,__,130287,15
,22670,24184,____ ____,2,,__,76134,9
,22671,24185,____ ____,3,,__,76136,9
,22672,24186,____ ____,3,,__,76138,10
,22673,24187,____ ____,3,,__,76140,10
,22674,24188,____ ____,3,,__,65821,15
,22675,24189,____ ____,4,,__,56103,15
,22676,24190,____ ____,4,,__,65850,18
,22677,24191,____ ____,4,,_____ ____ ______,81197,18
,22678,24192,____ ____,4,,__,81195,17
,22679,24193,____ ____,4,,_____ ____ ______,74574,19
,22680,24194,____ ____,2,,__,74578,7
,22681,24195,____ ____,4,,__,74581,14
,22682,24196,____ ____,4,,_____ ____ ______,74583,18
,22683,24197,____ ____,3,,__,74586,18
,22684,24198,____ ____,3,,__,76167,13
,22685,24199,____ ____,3,,__,76168,13
,22686,24200,____ ____,3,,__,76166,9
,22687,24201,____ ____,3,,__,74570,21
,22688,24202,____ ____,4,,__,74572,21
,22689,24203,____ ____,5,,_____ ____ ______,74576,19
,22690,24204,____ ____,1,,__,73983,9
,22694,24208,____ ____,3,,__,75953,17
,22720,24234,____ ____,3,,__,76078,18
,22721,24235,____ ____,4,,__,76076,17
,22722,24236,____ ____,3,,__,76074,19
,22723,24237,____ ____,4,,__,73586,18
,22724,24238,____ ____,4,,__,73584,18
,22725,24239,____ ____,3,,__,76115,18
,22726,24240,____ ____,4,,__,76064,17
,22727,24241,____ ____,3,,__,76075,14
,22729,24244,____ ____,1,,__,76214,11
,22730,24245,____ ____,3,,__,74590,17
,22731,24246,____ ____,3,,__,76089,17
,22732,24247,____ ____,4,,__,76106,17
,22733,24248,____ ____,17,,__,76102,69
,22735,24250,____ ____,3,,__,130282,16
,22736,24251,____ ____,4,,_____ ____ ______,73531,15
,22737,24252,____ ____,3,,__,66282,13
,22738,24253,____ ____,4,,__,50837,18
,22739,24254,____ ____,6,,__,73002,27
,22748,24263,____ ____,3,,__,65835,7
,22749,24264,____ ____,5,,__,65844,11
,22750,24265,____ ____,5,,__,65846,11
,22751,24266,____ ____,4,,__,65840,16
,22752,24267,____ ____,4,,__,65842,16
,22753,24268,____ ____,3,,__,76307,17
,22754,24269,____ ____,3,,__,76306,16
,22755,24270,____ ____,2,,__,76308,14
,22756,24271,____ ____,4,,__,76249,17
,22763,24278,____ ____,4,,_____ ____ ______,66279,17
,22764,24279,____ ____,4,,_____ ____ ______,66281,18
,22766,24281,____ ____,4,,__,66277,18
,22768,24283,____ ____,3,,__,65829,16
,22800,24315,____ ____,4,,__,76254,17
,22801,24316,____ ____,2,,__,76259,10
,22802,24317,____ ____,4,,__,76223,16
,22803,24318,____ ____,4,,_____ ____ ______,76217,12
,22821,24336,____ ____,3,,__,76201,18
,22822,24337,____ ____,1,,__,76142,24
,22823,24338,____ ____,4,,__,73009,18
,22824,24339,____ ____,4,,__,65826,15
,22825,24340,____ ____,4,,__,65827,15
,22826,24341,____ ____,5,,__,75900,23
,22827,24342,____ ____,5,,__,72980,18
,22828,24344,____ ____,4,,__,73429,15
,22829,24345,____ ____,3,,__,75947,18
,22830,24346,____ ____,1,,__,50854,4
,22831,24347,____ ____,1,,__,51101,4
,22832,24348,____ ____,1,,__,50857,4
,22833,24349,____ ____,3,,_____ ____ ______,73436,18
,22834,24350,____ ____,3,,__,74598,14
,22835,24351,____ ____,4,,_____ ____ ______,74596,14
,22836,24352,____ ____,3,,__,76015,18
,22838,24354,____ ____,3,,__,75919,16
,22839,24355,____ ____,3,,__,76047,17
